# ACTS Test Suite Generation: Tue Jan 25 16:13:54 EST 2022
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 13
# Maximum number of values per parameter: 41
# Number of configurations: 676
age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
3,Private,Preschool,2,Married-AF-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,3,2,1,Cambodia
2,Self-emp-not-inc,12th,4,Married-spouse-absent,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,2,3,3,Cambodia
0,Self-emp-inc,1st-4th,1,Married-AF-spouse,Exec-managerial,Own-child,Other,Female,3,3,6,Cambodia
2,Federal-gov,Bachelors,2,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Thailand
3,Without-pay,HS-grad,4,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Thailand
4,State-gov,11th,5,Never-married,Other-service,Own-child,Other,Female,1,2,0,Thailand
7,Private,Masters,6,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Male,2,3,1,Thailand
0,Local-gov,9th,0,Married-spouse-absent,Transport-moving,Other-relative,Asian-Pac-Islander,Female,4,4,2,Thailand
1,Self-emp-inc,Some-college,3,Separated,Farming-fishing,Husband,Black,Female,4,6,3,Thailand
5,Self-emp-not-inc,Assoc-acdm,1,Married-AF-spouse,Machine-op-inspct,Husband,Black,Male,4,7,5,Thailand
6,Self-emp-not-inc,7th-8th,3,Widowed,Tech-support,Wife,Asian-Pac-Islander,Female,3,5,6,Thailand
3,Self-emp-inc,Doctorate,5,Married-AF-spouse,Craft-repair,Wife,Other,Male,0,0,1,Thailand
0,Private,Assoc-voc,5,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,4,4,1,Thailand
0,Self-emp-not-inc,Prof-school,6,Divorced,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,4,0,2,Thailand
5,Without-pay,5th-6th,1,Separated,Priv-house-serv,Own-child,Asian-Pac-Islander,Female,4,3,2,Thailand
4,Without-pay,10th,5,Divorced,Adm-clerical,Husband,Asian-Pac-Islander,Male,1,4,2,Thailand
5,Without-pay,Preschool,0,Separated,Exec-managerial,Husband,Asian-Pac-Islander,Male,2,5,7,Thailand
7,Federal-gov,12th,2,Never-married,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,1,6,3,Thailand
2,Self-emp-inc,1st-4th,0,Widowed,Craft-repair,Unmarried,Other,Female,1,0,4,Thailand
7,Federal-gov,Bachelors,2,Widowed,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Ecuador
2,Without-pay,HS-grad,4,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Ecuador
3,State-gov,11th,5,Married-spouse-absent,Other-service,Own-child,Other,Male,1,2,0,Ecuador
4,Private,Masters,6,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Male,2,3,1,Ecuador
5,Local-gov,9th,0,Married-AF-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Male,4,4,2,Ecuador
6,Self-emp-inc,Some-college,3,Never-married,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,1,6,3,Ecuador
0,Self-emp-not-inc,Assoc-acdm,1,Married-civ-spouse,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,3,7,5,Ecuador
1,Self-emp-inc,7th-8th,0,Never-married,Tech-support,Unmarried,Other,Female,2,5,6,Ecuador
4,Without-pay,Doctorate,5,Married-spouse-absent,Craft-repair,Own-child,Other,Female,2,7,5,Ecuador
5,Without-pay,Assoc-voc,4,Separated,Protective-serv,Unmarried,Black,Male,2,1,3,Ecuador
2,State-gov,Prof-school,3,Separated,Armed-Forces,Own-child,Asian-Pac-Islander,Female,1,0,5,Ecuador
4,Self-emp-inc,5th-6th,4,Never-married,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Female,2,0,2,Ecuador
0,State-gov,10th,0,Married-spouse-absent,Adm-clerical,Unmarried,Other,Female,3,1,0,Ecuador
5,Local-gov,Preschool,3,Married-civ-spouse,Exec-managerial,Own-child,Black,Female,2,7,6,Ecuador
4,Without-pay,12th,0,Married-civ-spouse,Priv-house-serv,Not-in-family,Other,Male,3,1,4,Ecuador
5,Self-emp-inc,1st-4th,2,Never-married,Other-service,Other-relative,Other,Male,4,6,1,Ecuador
2,Federal-gov,Bachelors,2,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Laos
3,Without-pay,HS-grad,4,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Laos
4,State-gov,11th,5,Never-married,Other-service,Own-child,Other,Female,1,2,0,Laos
7,Private,Masters,6,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Female,2,3,1,Laos
0,Local-gov,9th,0,Married-spouse-absent,Transport-moving,Other-relative,Other,Female,4,4,2,Laos
1,Self-emp-inc,Some-college,3,Separated,Farming-fishing,Husband,Black,Male,2,6,3,Laos
5,Self-emp-not-inc,Assoc-acdm,1,Married-AF-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,4,7,5,Laos
6,Self-emp-not-inc,7th-8th,0,Married-spouse-absent,Tech-support,Wife,Black,Female,4,5,6,Laos
4,Local-gov,Doctorate,5,Married-spouse-absent,Craft-repair,Wife,Black,Male,0,0,6,Laos
1,Federal-gov,Assoc-voc,5,Married-civ-spouse,Protective-serv,Unmarried,Other,Male,2,2,4,Laos
0,Without-pay,Prof-school,0,Widowed,Armed-Forces,Other-relative,Black,Female,0,0,3,Laos
6,Federal-gov,5th-6th,1,Married-AF-spouse,Priv-house-serv,Other-relative,Other,Female,2,5,1,Laos
7,Without-pay,10th,5,Divorced,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,1,0,3,Laos
4,Local-gov,Preschool,2,Married-spouse-absent,Exec-managerial,Other-relative,Black,Female,3,4,2,Laos
3,Self-emp-not-inc,12th,4,Divorced,Tech-support,Unmarried,Other,Female,4,2,5,Laos
0,Private,1st-4th,3,Married-spouse-absent,Handlers-cleaners,Wife,Black,Female,2,2,2,Laos
7,Federal-gov,Bachelors,2,Widowed,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Taiwan
2,Without-pay,HS-grad,4,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Taiwan
3,State-gov,11th,5,Married-spouse-absent,Other-service,Own-child,Other,Male,1,2,0,Taiwan
4,Private,Masters,6,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Female,2,3,1,Taiwan
5,Local-gov,9th,0,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,4,4,2,Taiwan
6,Self-emp-inc,Some-college,3,Never-married,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,4,6,3,Taiwan
0,Self-emp-not-inc,Assoc-acdm,1,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,4,7,5,Taiwan
1,Private,7th-8th,2,Divorced,Tech-support,Not-in-family,Black,Male,3,5,6,Taiwan
0,State-gov,Doctorate,2,Married-AF-spouse,Craft-repair,Unmarried,Black,Male,1,2,1,Taiwan
4,Private,Assoc-voc,1,Divorced,Protective-serv,Husband,Other,Male,1,0,7,Taiwan
6,Self-emp-not-inc,Prof-school,5,Married-spouse-absent,Armed-Forces,Unmarried,Asian-Pac-Islander,Female,3,2,0,Taiwan
7,Self-emp-inc,5th-6th,3,Married-AF-spouse,Priv-house-serv,Husband,Black,Female,2,0,1,Taiwan
7,Federal-gov,10th,0,Never-married,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,1,3,3,Taiwan
2,Self-emp-not-inc,Preschool,5,Married-spouse-absent,Exec-managerial,Husband,Asian-Pac-Islander,Male,3,4,0,Taiwan
1,Self-emp-not-inc,12th,6,Separated,Priv-house-serv,Not-in-family,Other,Male,3,6,7,Taiwan
0,Federal-gov,1st-4th,4,Married-spouse-absent,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Female,4,2,4,Taiwan
2,Federal-gov,Bachelors,2,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Haiti
3,Without-pay,HS-grad,4,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Haiti
4,State-gov,11th,5,Never-married,Other-service,Own-child,Other,Male,1,2,0,Haiti
7,Private,Masters,6,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Male,2,3,1,Haiti
0,Local-gov,9th,0,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,4,4,2,Haiti
1,Self-emp-inc,Some-college,3,Separated,Farming-fishing,Husband,Black,Male,4,6,3,Haiti
5,Self-emp-not-inc,Assoc-acdm,1,Married-AF-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,4,7,5,Haiti
6,Without-pay,7th-8th,2,Married-AF-spouse,Tech-support,Husband,Other,Male,4,5,6,Haiti
1,Without-pay,Doctorate,0,Married-AF-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,1,5,4,Haiti
1,Without-pay,Assoc-voc,1,Married-civ-spouse,Protective-serv,Unmarried,Asian-Pac-Islander,Male,3,7,7,Haiti
2,Without-pay,Prof-school,4,Never-married,Armed-Forces,Own-child,Asian-Pac-Islander,Male,2,3,6,Haiti
4,Federal-gov,5th-6th,6,Married-civ-spouse,Priv-house-serv,Other-relative,Black,Female,1,0,5,Haiti
2,State-gov,10th,1,Divorced,Adm-clerical,Not-in-family,Black,Male,1,2,0,Haiti
1,Self-emp-inc,Preschool,1,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,3,1,0,Haiti
1,State-gov,12th,5,Married-AF-spouse,Adm-clerical,Not-in-family,Black,Male,1,5,4,Haiti
2,Private,1st-4th,0,Divorced,Farming-fishing,Unmarried,Asian-Pac-Islander,Male,3,0,1,Haiti
7,Federal-gov,Bachelors,2,Widowed,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Portugal
2,Without-pay,HS-grad,4,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Portugal
3,State-gov,11th,5,Married-spouse-absent,Other-service,Own-child,Other,Male,1,2,0,Portugal
4,Private,Masters,6,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Male,2,3,1,Portugal
5,Local-gov,9th,0,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,4,4,2,Portugal
6,Self-emp-inc,Some-college,3,Never-married,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,2,6,3,Portugal
0,Self-emp-not-inc,Assoc-acdm,1,Married-civ-spouse,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,1,7,5,Portugal
1,Self-emp-not-inc,7th-8th,2,Married-AF-spouse,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,1,5,6,Portugal
4,Local-gov,Doctorate,1,Married-AF-spouse,Craft-repair,Unmarried,Other,Male,4,6,7,Portugal
6,Self-emp-not-inc,Assoc-voc,2,Separated,Protective-serv,Wife,Black,Female,4,3,2,Portugal
6,Private,Prof-school,5,Divorced,Armed-Forces,Other-relative,Asian-Pac-Islander,Male,4,6,6,Portugal
3,State-gov,5th-6th,5,Never-married,Priv-house-serv,Husband,Black,Male,4,7,4,Portugal
7,Federal-gov,10th,4,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,2,4,7,Portugal
0,State-gov,Preschool,4,Separated,Exec-managerial,Wife,Asian-Pac-Islander,Male,4,1,4,Portugal
3,State-gov,12th,5,Divorced,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,1,5,2,Portugal
6,Self-emp-inc,1st-4th,5,Married-AF-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,3,2,7,Portugal
2,Federal-gov,Bachelors,2,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Dominican-Republic
3,Without-pay,HS-grad,4,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Dominican-Republic
4,State-gov,11th,5,Never-married,Other-service,Own-child,Other,Female,1,2,0,Dominican-Republic
7,Private,Masters,6,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Male,2,3,1,Dominican-Republic
0,Local-gov,9th,0,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,4,4,2,Dominican-Republic
1,Self-emp-inc,Some-college,3,Separated,Farming-fishing,Husband,Black,Male,3,6,3,Dominican-Republic
5,Self-emp-not-inc,Assoc-acdm,1,Married-AF-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,4,7,5,Dominican-Republic
6,Self-emp-inc,7th-8th,4,Separated,Tech-support,Not-in-family,Black,Female,1,5,6,Dominican-Republic
2,Private,Doctorate,6,Married-spouse-absent,Craft-repair,Unmarried,Asian-Pac-Islander,Female,2,0,3,Dominican-Republic
7,Self-emp-inc,Assoc-voc,1,Married-spouse-absent,Protective-serv,Not-in-family,Black,Female,3,7,7,Dominican-Republic
6,Local-gov,Prof-school,2,Married-AF-spouse,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,4,1,0,Dominican-Republic
7,State-gov,5th-6th,6,Widowed,Priv-house-serv,Unmarried,Asian-Pac-Islander,Male,3,1,4,Dominican-Republic
1,Without-pay,10th,3,Never-married,Adm-clerical,Unmarried,Other,Male,4,1,1,Dominican-Republic
7,Self-emp-not-inc,Preschool,0,Married-spouse-absent,Exec-managerial,Not-in-family,Other,Male,1,5,4,Dominican-Republic
7,Local-gov,12th,5,Married-spouse-absent,Transport-moving,Other-relative,Black,Female,3,4,6,Dominican-Republic
2,State-gov,1st-4th,5,Married-AF-spouse,Other-service,Other-relative,Amer-Indian-Eskimo,Male,1,5,5,Dominican-Republic
7,Federal-gov,Bachelors,2,Widowed,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,El-Salvador
2,Without-pay,HS-grad,4,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,El-Salvador
3,State-gov,11th,5,Married-spouse-absent,Other-service,Own-child,Other,Male,1,2,0,El-Salvador
4,Private,Masters,6,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Male,2,3,1,El-Salvador
5,Local-gov,9th,0,Married-AF-spouse,Transport-moving,Other-relative,Black,Female,4,4,2,El-Salvador
6,Self-emp-inc,Some-college,3,Never-married,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,4,6,3,El-Salvador
0,Self-emp-not-inc,Assoc-acdm,1,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,2,7,5,El-Salvador
1,Self-emp-inc,7th-8th,5,Widowed,Tech-support,Own-child,Amer-Indian-Eskimo,Male,2,5,6,El-Salvador
2,Without-pay,Doctorate,1,Married-spouse-absent,Craft-repair,Husband,Black,Male,2,6,0,El-Salvador
5,Federal-gov,Assoc-voc,4,Divorced,Protective-serv,Own-child,Black,Male,1,3,5,El-Salvador
0,State-gov,Prof-school,2,Married-civ-spouse,Armed-Forces,Wife,Black,Female,4,1,1,El-Salvador
6,Self-emp-inc,5th-6th,2,Widowed,Priv-house-serv,Husband,Asian-Pac-Islander,Male,4,7,1,El-Salvador
1,Self-emp-inc,10th,0,Married-AF-spouse,Adm-clerical,Husband,Black,Female,4,3,0,El-Salvador
1,Federal-gov,Preschool,2,Widowed,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,1,6,7,El-Salvador
1,Self-emp-inc,12th,5,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,3,6,1,El-Salvador
1,Self-emp-inc,1st-4th,0,Widowed,Transport-moving,Other-relative,Asian-Pac-Islander,Male,0,0,6,El-Salvador
2,Federal-gov,Bachelors,2,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,France
3,Without-pay,HS-grad,4,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,France
4,State-gov,11th,5,Never-married,Other-service,Own-child,Other,Female,1,2,0,France
7,Private,Masters,6,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Male,2,3,1,France
0,Local-gov,9th,0,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,4,4,2,France
1,Self-emp-inc,Some-college,3,Separated,Farming-fishing,Husband,Black,Male,2,6,3,France
5,Self-emp-not-inc,Assoc-acdm,1,Married-AF-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,4,7,5,France
6,Self-emp-inc,7th-8th,5,Married-spouse-absent,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,3,5,6,France
2,State-gov,Doctorate,2,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Female,3,6,6,France
0,Self-emp-not-inc,Assoc-voc,0,Widowed,Protective-serv,Own-child,Other,Female,4,3,6,France
1,Without-pay,Prof-school,2,Never-married,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,1,1,2,France
1,Self-emp-inc,5th-6th,4,Never-married,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,3,6,7,France
3,Local-gov,10th,3,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,2,7,2,France
1,State-gov,Preschool,4,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,4,4,4,France
0,Private,12th,6,Married-spouse-absent,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,4,2,6,France
0,Self-emp-inc,1st-4th,6,Separated,Other-service,Husband,Other,Male,4,1,6,France
7,Federal-gov,Bachelors,2,Widowed,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Guatemala
2,Without-pay,HS-grad,4,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Guatemala
3,State-gov,11th,5,Married-spouse-absent,Other-service,Own-child,Other,Male,1,2,0,Guatemala
4,Private,Masters,6,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Female,2,3,1,Guatemala
5,Local-gov,9th,0,Married-AF-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Male,4,4,2,Guatemala
6,Self-emp-inc,Some-college,3,Never-married,Farming-fishing,Husband,Asian-Pac-Islander,Female,2,6,3,Guatemala
0,Self-emp-not-inc,Assoc-acdm,1,Married-civ-spouse,Machine-op-inspct,Own-child,Black,Female,3,7,5,Guatemala
1,Federal-gov,7th-8th,1,Divorced,Tech-support,Own-child,Other,Male,1,5,6,Guatemala
5,Federal-gov,Doctorate,1,Married-spouse-absent,Craft-repair,Wife,Other,Male,3,3,6,Guatemala
2,Without-pay,Assoc-voc,1,Divorced,Protective-serv,Husband,Black,Male,1,3,1,Guatemala
3,Without-pay,Prof-school,3,Married-AF-spouse,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,2,2,5,Guatemala
2,Local-gov,5th-6th,1,Divorced,Priv-house-serv,Unmarried,Black,Male,4,5,7,Guatemala
6,State-gov,10th,1,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,4,2,4,Guatemala
7,Private,Preschool,0,Married-AF-spouse,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,4,3,3,Guatemala
2,Self-emp-inc,12th,5,Married-civ-spouse,Tech-support,Unmarried,Black,Male,4,3,0,Guatemala
5,Self-emp-not-inc,1st-4th,4,Married-civ-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Male,4,0,0,Guatemala
2,Federal-gov,Bachelors,2,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Italy
3,Without-pay,HS-grad,4,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Italy
4,State-gov,11th,5,Never-married,Other-service,Own-child,Other,Male,1,2,0,Italy
7,Private,Masters,6,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Female,2,3,1,Italy
0,Local-gov,9th,0,Married-spouse-absent,Transport-moving,Other-relative,Black,Male,4,4,2,Italy
1,Self-emp-inc,Some-college,3,Separated,Farming-fishing,Husband,Other,Male,3,6,3,Italy
5,Self-emp-not-inc,Assoc-acdm,1,Married-AF-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,1,7,5,Italy
6,Self-emp-not-inc,7th-8th,4,Married-AF-spouse,Tech-support,Other-relative,Asian-Pac-Islander,Female,4,5,6,Italy
5,Local-gov,Doctorate,5,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Male,1,5,7,Italy
3,Self-emp-inc,Assoc-voc,4,Married-civ-spouse,Protective-serv,Other-relative,Black,Male,2,5,6,Italy
0,Self-emp-inc,Prof-school,5,Married-AF-spouse,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,0,0,2,Italy
4,Self-emp-not-inc,5th-6th,4,Married-spouse-absent,Priv-house-serv,Husband,Asian-Pac-Islander,Female,4,0,5,Italy
1,Self-emp-not-inc,10th,5,Separated,Adm-clerical,Wife,Asian-Pac-Islander,Male,1,2,4,Italy
5,Local-gov,Preschool,3,Married-spouse-absent,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,3,2,3,Italy
6,Local-gov,12th,6,Married-spouse-absent,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,3,3,3,Italy
3,Self-emp-not-inc,1st-4th,3,Never-married,Exec-managerial,Wife,Amer-Indian-Eskimo,Male,4,2,7,Italy
7,Federal-gov,Bachelors,2,Widowed,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,China
2,Without-pay,HS-grad,4,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,China
3,State-gov,11th,5,Married-spouse-absent,Other-service,Own-child,Other,Male,1,2,0,China
4,Private,Masters,6,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Female,2,3,1,China
5,Local-gov,9th,0,Married-AF-spouse,Transport-moving,Other-relative,Black,Female,4,4,2,China
6,Self-emp-inc,Some-college,3,Never-married,Farming-fishing,Husband,Asian-Pac-Islander,Female,3,6,3,China
0,Self-emp-not-inc,Assoc-acdm,1,Married-civ-spouse,Machine-op-inspct,Own-child,Other,Male,4,7,5,China
1,State-gov,7th-8th,4,Divorced,Tech-support,Wife,Black,Male,2,5,6,China
0,Federal-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Own-child,Black,Female,4,2,6,China
5,Self-emp-inc,Assoc-voc,0,Separated,Protective-serv,Other-relative,Asian-Pac-Islander,Male,1,2,5,China
3,Federal-gov,Prof-school,3,Married-spouse-absent,Armed-Forces,Other-relative,Black,Female,2,6,3,China
3,Without-pay,5th-6th,0,Divorced,Priv-house-serv,Own-child,Asian-Pac-Islander,Female,2,6,7,China
1,Federal-gov,10th,4,Widowed,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,1,1,2,China
5,State-gov,Preschool,6,Married-AF-spouse,Exec-managerial,Husband,Black,Male,3,1,2,China
3,State-gov,12th,1,Never-married,Priv-house-serv,Not-in-family,Black,Male,4,2,4,China
1,Self-emp-not-inc,1st-4th,5,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Female,3,7,3,China
2,Federal-gov,Bachelors,2,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,South
3,Without-pay,HS-grad,4,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,South
4,State-gov,11th,5,Never-married,Other-service,Own-child,Other,Female,1,2,0,South
7,Private,Masters,6,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Male,2,3,1,South
0,Local-gov,9th,0,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,4,4,2,South
1,Self-emp-inc,Some-college,3,Separated,Farming-fishing,Husband,Other,Female,2,6,3,South
5,Self-emp-not-inc,Assoc-acdm,1,Married-AF-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,1,7,5,South
6,Self-emp-not-inc,7th-8th,2,Married-AF-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,1,5,6,South
7,Self-emp-inc,Doctorate,4,Never-married,Craft-repair,Husband,Asian-Pac-Islander,Male,3,6,4,South
6,Self-emp-not-inc,Assoc-voc,1,Separated,Protective-serv,Own-child,Black,Male,2,7,3,South
1,Without-pay,Prof-school,6,Divorced,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,4,7,1,South
7,Self-emp-inc,5th-6th,4,Separated,Priv-house-serv,Wife,Other,Female,3,6,3,South
4,Local-gov,10th,0,Divorced,Adm-clerical,Not-in-family,Black,Male,4,4,1,South
1,Private,Preschool,4,Married-AF-spouse,Exec-managerial,Husband,Other,Male,1,1,3,South
1,Without-pay,12th,0,Never-married,Machine-op-inspct,Husband,Other,Female,2,1,3,South
0,Self-emp-inc,1st-4th,6,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,3,2,6,South
7,Federal-gov,Bachelors,2,Widowed,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Japan
2,Without-pay,HS-grad,4,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Japan
3,State-gov,11th,5,Married-spouse-absent,Other-service,Own-child,Other,Female,1,2,0,Japan
4,Private,Masters,6,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Male,2,3,1,Japan
5,Local-gov,9th,0,Married-AF-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Male,4,4,2,Japan
6,Self-emp-inc,Some-college,3,Never-married,Farming-fishing,Husband,Other,Male,1,6,3,Japan
0,Self-emp-not-inc,Assoc-acdm,1,Married-civ-spouse,Machine-op-inspct,Unmarried,Other,Female,3,7,5,Japan
1,Self-emp-inc,7th-8th,4,Divorced,Tech-support,Husband,Amer-Indian-Eskimo,Female,2,5,6,Japan
6,Private,Doctorate,1,Married-AF-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,2,6,1,Japan
4,Local-gov,Assoc-voc,5,Divorced,Protective-serv,Husband,Amer-Indian-Eskimo,Female,4,1,1,Japan
1,Self-emp-not-inc,Prof-school,2,Divorced,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,3,7,3,Japan
5,Local-gov,5th-6th,0,Widowed,Priv-house-serv,Own-child,Black,Male,4,3,1,Japan
6,Private,10th,2,Never-married,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,3,7,1,Japan
1,Self-emp-not-inc,Preschool,4,Married-civ-spouse,Exec-managerial,Other-relative,Black,Male,1,3,2,Japan
1,Local-gov,12th,2,Married-civ-spouse,Exec-managerial,Own-child,Other,Male,2,6,7,Japan
7,Self-emp-inc,1st-4th,4,Separated,Craft-repair,Wife,Asian-Pac-Islander,Female,2,6,3,Japan
2,Federal-gov,Bachelors,2,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,4,Yugoslavia
3,Without-pay,HS-grad,4,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,3,1,7,Yugoslavia
4,State-gov,11th,5,Never-married,Other-service,Own-child,Other,Female,1,2,0,Yugoslavia
7,Private,Masters,6,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Male,2,3,1,Yugoslavia
0,Local-gov,9th,0,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,4,4,2,Yugoslavia
1,Self-emp-inc,Some-college,3,Separated,Farming-fishing,Husband,Asian-Pac-Islander,Female,4,6,3,Yugoslavia
5,Self-emp-not-inc,Assoc-acdm,1,Married-AF-spouse,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,2,7,5,Yugoslavia
6,Federal-gov,7th-8th,1,Widowed,Tech-support,Other-relative,Other,Male,4,5,6,Yugoslavia
2,Without-pay,Doctorate,1,Married-civ-spouse,Craft-repair,Husband,Other,Female,4,6,6,Yugoslavia
4,Self-emp-inc,Assoc-voc,0,Never-married,Protective-serv,Husband,Black,Male,3,7,4,Yugoslavia
